F:\Self-driving-car\Data\IMG\center_2020_08_31_15_09_59_743.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_09_59_743.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_09_59_743.jpg, 0, 0, 0, 14.28138
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_09_59_848.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_09_59_848.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_09_59_848.jpg, 0, 0, 0, 14.64857
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_09_59_982.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_09_59_982.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_09_59_982.jpg, 0, 0, 0, 13.90177
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_00_088.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_00_088.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_00_088.jpg, 0.3232107, 0, 0, 14.20716
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_00_191.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_00_191.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_00_191.jpg, 0.01843682, 0, 0, 14.02603
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_00_299.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_00_299.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_00_299.jpg, 0, 0, 0, 13.42558
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_00_399.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_00_399.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_00_399.jpg, 0, 0, 0, 13.74661
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_00_514.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_00_514.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_00_514.jpg, 0, 0, 0, 13.55196
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_00_620.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_00_620.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_00_620.jpg, 0, 0, 0, 12.93446
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_00_726.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_00_726.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_00_726.jpg, 0, 0, 0, 13.27229
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_00_834.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_00_834.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_00_834.jpg, 0, 0.3259032, 0, 13.50401
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_00_939.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_00_939.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_00_939.jpg, 0, 0.6378927, 0, 13.87286
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_01_051.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_01_051.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_01_051.jpg, 0, 0.9857094, 0, 15.13143
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_01_172.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_01_172.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_01_172.jpg, 0, 1, 0, 16.41273
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_01_342.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_01_342.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_01_342.jpg, 0, 1, 0, 18.10869
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_01_443.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_01_443.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_01_443.jpg, 0, 1, 0, 19.34909
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_01_803.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_01_803.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_01_803.jpg, 0, 1, 0, 22.5641
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_02_100.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_02_100.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_02_100.jpg, 0, 0.1079758, 0, 22.49021
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_02_202.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_02_202.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_02_202.jpg, 0, 0, 0, 22.05187
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_02_338.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_02_338.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_02_338.jpg, 0, 0, 0, 21.99454
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_02_442.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_02_442.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_02_442.jpg, 0, 0, 0, 21.49834
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_02_554.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_02_554.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_02_554.jpg, 0, 0, 0, 21.23106
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_02_751.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_02_751.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_02_751.jpg, 0, 0, 0, 20.79289
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_02_850.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_02_850.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_02_850.jpg, 0, 0, 0, 20.88735
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_03_052.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_03_052.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_03_052.jpg, 0, 0, 0, 20.47752
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_03_163.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_03_163.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_03_163.jpg, 0, 0, 0, 19.94168
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_03_301.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_03_301.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_03_301.jpg, 0, 0.4095645, 0, 20.59754
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_03_422.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_03_422.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_03_422.jpg, 0, 0.7810638, 0, 21.29811
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_03_591.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_03_591.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_03_591.jpg, 0, 1, 0, 22.98458
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_03_694.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_03_694.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_03_694.jpg, 0, 0.6885418, 0, 23.66546
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_03_800.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_03_800.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_03_800.jpg, 0, 0.3724192, 0, 23.90799
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_04_585.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_04_585.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_04_585.jpg, 0, 0, 0, 23.15305
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_04_956.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_04_956.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_04_956.jpg, 0, 0, 0, 22.37255
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_05_057.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_05_057.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_05_057.jpg, 0, 0, 0, 22.14821
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_05_166.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_05_166.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_05_166.jpg, 0, 0, 0, 21.92603
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_05_269.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_05_269.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_05_269.jpg, 0, 0, 0, 21.706
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_05_412.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_05_412.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_05_412.jpg, 0, 0, 0, 21.4015
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_05_557.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_05_557.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_05_557.jpg, 0, 0, 0, 21.05881
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_05_660.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_05_660.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_05_660.jpg, 0, 0.3135078, 0, 21.15327
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_05_801.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_05_801.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_05_801.jpg, 0, 0, 0, 21.05892
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_05_926.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_05_926.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_05_926.jpg, 0, 0, 0, 20.81239
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_06_089.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_06_089.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_06_089.jpg, -0.4856694, 0, 0, 20.199
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_06_190.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_06_190.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_06_190.jpg, -0.1776723, 0, 0, 19.67315
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_06_345.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_06_345.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_06_345.jpg, 0, 0, 0, 19.30707
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_06_445.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_06_445.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_06_445.jpg, 0, 0, 0, 19.50694
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_06_578.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_06_578.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_06_578.jpg, 0, 0, 0, 18.80366
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_06_680.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_06_680.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_06_680.jpg, 0, 0, 0, 19.06825
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_06_780.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_06_780.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_06_780.jpg, 0, 0, 0, 18.39838
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_06_883.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_06_883.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_06_883.jpg, 0, 0, 0, 18.69861
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_06_986.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_06_986.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_06_986.jpg, 0, 0.3055659, 0, 18.39801
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_07_323.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_07_323.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_07_323.jpg, 0, 0, 0, 18.25818
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_07_613.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_07_613.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_07_613.jpg, 0, 0, 0, 17.75932
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_07_731.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_07_731.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_07_731.jpg, 0, 0, 0, 17.54939
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_07_842.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_07_842.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_07_842.jpg, 0, 0, 0, 17.3419
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_07_942.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_07_942.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_07_942.jpg, 0, 0, 0, 16.63071
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_08_070.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_08_070.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_08_070.jpg, 0, 0, 0, 16.42429
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_08_174.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_08_174.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_08_174.jpg, 0, 0, 0, 16.22132
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_08_316.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_08_316.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_08_316.jpg, -0.4046988, 0, 0, 15.90473
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_08_424.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_08_424.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_08_424.jpg, -0.0831759, 0, 0, 15.7031
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_08_525.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_08_525.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_08_525.jpg, 0, 0, 0, 16.07356
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_08_627.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_08_627.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_08_627.jpg, 0, 0, 0, 15.38239
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_08_733.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_08_733.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_08_733.jpg, 0, 0, 0, 15.76692
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_08_837.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_08_837.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_08_837.jpg, 0, 0, 0, 15.09058
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_08_974.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_08_974.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_08_974.jpg, 0, 0, 0, 15.39807
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_09_096.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_09_096.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_09_096.jpg, 0, 0.3698076, 0, 15.64208
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_09_199.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_09_199.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_09_199.jpg, 0, 0.6828699, 0, 16.1347
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_09_429.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_09_429.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_09_429.jpg, 0, 0, 0, 15.77777
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_09_556.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_09_556.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_09_556.jpg, 0, 0, 0, 15.5867
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_09_722.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_09_722.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_09_722.jpg, 0, 0, 0, 15.33925
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_09_838.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_09_838.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_09_838.jpg, 0, 0.3630255, 0, 15.59706
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_09_954.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_09_954.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_09_954.jpg, 0, 0.7326795, 0, 16.43783
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_10_121.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_10_121.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_10_121.jpg, -0.4807443, 0.2519352, 0, 16.42543
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_10_242.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_10_242.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_10_242.jpg, -0.1172238, 0, 0, 16.11234
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_10_363.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_10_363.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_10_363.jpg, 0, 0, 0, 15.89986
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_11_311.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_11_311.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_11_311.jpg, 0, 1, 0, 19.33349
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_11_690.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_11_690.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_11_690.jpg, 0, 0, 0, 19.06922
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_11_807.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_11_807.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_11_807.jpg, 0, 0, 0, 18.84583
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_11_922.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_11_922.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_11_922.jpg, 0, 0, 0, 18.62465
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_12_051.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_12_051.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_12_051.jpg, 0, 0, 0, 18.4053
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_12_152.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_12_152.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_12_152.jpg, -0.3039525, 0, 0, 17.64872
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_12_506.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_12_506.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_12_506.jpg, 0, 0, 0, 17.53061
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_12_826.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_12_826.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_12_826.jpg, 0, 0, 0, 16.98359
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_13_058.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_13_058.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_13_058.jpg, 0, 0, 0, 16.07052
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_13_220.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_13_220.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_13_220.jpg, 0, 0.4964406, 0, 16.83686
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_13_366.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_13_366.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_13_366.jpg, -0.4905018, 0.005938768, 0, 16.27991
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_13_842.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_13_842.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_13_842.jpg, 0, 0, 0, 16.22036
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_14_110.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_14_110.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_14_110.jpg, 0, 0, 0, 15.29312
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_14_215.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_14_215.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_14_215.jpg, 0, 0, 0, 15.11017
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_14_487.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_14_487.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_14_487.jpg, 0, 0, 0, 15.23564
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_14_755.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_14_755.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_14_755.jpg, -0.807198, 0.807198, 0, 16.2611
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_15_047.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_15_047.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_15_047.jpg, 0, 1, 0, 19.19406
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_15_286.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_15_286.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_15_286.jpg, 0, 0.253111, 0, 19.48165
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_15_401.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_15_401.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_15_401.jpg, 0, 0, 0, 19.27597
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_15_550.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_15_550.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_15_550.jpg, 0, 0, 0, 18.96538
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_15_660.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_15_660.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_15_660.jpg, 0, 0, 0, 18.8036
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_15_773.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_15_773.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_15_773.jpg, 0, 0, 0, 18.58141
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_15_883.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_15_883.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_15_883.jpg, 0, 0, 0, 18.33963
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_16_526.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_16_526.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_16_526.jpg, 0, 1, 0, 21.75017
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_16_812.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_16_812.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_16_812.jpg, 0, 0.1506577, 0, 21.63302
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_16_965.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_16_965.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_16_965.jpg, 0, 0, 0, 21.2438
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_17_112.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_17_112.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_17_112.jpg, 0, 0, 0, 21.23632
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_17_263.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_17_263.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_17_263.jpg, 0, 0, 0, 20.90393
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_17_409.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_17_409.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_17_409.jpg, 0, 0, 0, 20.29692
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_17_568.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_17_568.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_17_568.jpg, -0.4809258, 0, 0, 19.6818
F:\Self-driving-car\Data\IMG\center_2020_08_31_15_10_17_712.jpg, F:\Self-driving-car\Data\IMG\left_2020_08_31_15_10_17_712.jpg, F:\Self-driving-car\Data\IMG\right_2020_08_31_15_10_17_712.jpg, -0.04421163, 0, 0, 19.31496
